"s"	"v"	"b"	"x"	"y"
7	0	203	459.289	634.87
7	0	203	454.418	634.004
7	0	203	449.449	633.352
7	0	203	444.38	632.913
7	0	203	439.206	632.688
7	0	203	433.924	632.676
7	0	203	428.531	632.875
7	0	203	423.024	633.285
7	0	203	417.4	633.905
7	0	203	411.655	634.735
7	0	203	405.785	635.773
7	0	203	399.788	637.02
7	0	203	393.661	638.474
7	0	203	387.399	640.134
7	0	203	381	642
7	0	203	NA	NA
7	0	204	381	642
7	0	204	370.203	645.562
7	0	204	359.125	648.75
7	0	204	348.234	651.562
7	0	204	338	654
7	0	204	NA	NA
7	0	205	338	654
7	0	205	328.484	656.078
7	0	205	318.875	657.875
7	0	205	308.328	659.484
7	0	205	296	661
7	0	205	NA	NA
7	0	206	296	661
7	0	206	286.047	661.719
7	0	206	274.875	662.25
7	0	206	263.516	662.406
7	0	206	258.088	662.285
7	0	206	253	662
7	0	206	NA	NA
7	0	207	253	662
7	0	207	239.703	661.062
7	0	207	226.875	659.75
7	0	207	214.609	658.062
7	0	207	203	656
7	0	207	NA	NA
7	0	208	203	656
7	0	208	196.783	654.461
7	0	208	190.885	652.665
7	0	208	185.305	650.623
7	0	208	180.045	648.348
7	0	208	175.107	645.851
7	0	208	170.491	643.146
7	0	208	166.2	640.244
7	0	208	162.234	637.156
7	0	208	158.595	633.896
7	0	208	155.284	630.475
7	0	208	152.302	626.905
7	0	208	149.65	623.199
7	0	208	147.331	619.368
7	0	208	145.344	615.425
7	0	208	143.692	611.382
7	0	208	142.375	607.25
7	0	208	141.395	603.042
7	0	208	140.754	598.77
7	0	208	140.452	594.446
7	0	208	140.49	590.082
7	0	208	140.871	585.69
7	0	208	141.595	581.283
7	0	208	142.664	576.872
7	0	208	144.078	572.469
7	0	208	145.84	568.086
7	0	208	147.95	563.737
7	0	208	150.41	559.432
7	0	208	153.221	555.184
7	0	208	156.384	551.004
7	0	208	159.901	546.906
7	0	208	163.772	542.9
7	0	208	168	539
7	0	208	NA	NA
7	0	209	168	539
7	0	209	177.078	530.766
7	0	209	181.412	527.029
7	0	209	185.875	523.375
7	0	209	190.666	519.674
7	0	209	195.984	515.797
7	0	209	202.029	511.615
7	0	209	209	507
7	0	209	NA	NA
7	0	210	209	507
7	0	210	216.344	502.438
7	0	210	225.75	496.75
7	0	210	236.281	490.688
7	0	210	247	485
7	0	210	NA	NA
7	0	211	247	485
7	0	211	255.562	480.891
7	0	211	266	476.125
7	0	211	291	465
7	0	211	NA	NA
7	0	212	291	465
7	0	212	296.939	462.049
7	0	212	302.369	458.826
7	0	212	307.275	455.343
7	0	212	311.641	451.609
7	0	212	315.449	447.635
7	0	212	318.686	443.432
7	0	212	320.084	441.247
7	0	212	321.333	439.008
7	0	212	322.431	436.717
7	0	212	323.375	434.375
7	0	212	324.164	431.983
7	0	212	324.796	429.543
7	0	212	325.269	427.055
7	0	212	325.58	424.521
7	0	212	325.728	421.943
7	0	212	325.711	419.322
7	0	212	325.526	416.658
7	0	212	325.172	413.953
7	0	212	324.646	411.209
7	0	212	323.948	408.427
7	0	212	323.073	405.607
7	0	212	322.021	402.752
7	0	212	320.79	399.862
7	0	212	319.378	396.94
7	0	212	316	391
7	0	212	NA	NA
7	0	213	316	391
7	0	213	309.75	380.5
7	0	213	304.25	370.75
7	0	213	301.664	365.805
7	0	213	299.125	360.625
7	0	213	296.586	355.07
7	0	213	294	349
7	0	213	NA	NA
7	0	214	294	349
7	0	214	289.859	337.984
7	0	214	286.375	327.625
7	0	214	283.453	318.203
7	0	214	281	310
7	0	214	NA	NA
7	0	215	281	310
7	0	215	279.219	303.668
7	0	215	277.625	297.406
7	0	215	276.219	291.191
7	0	215	275	285
7	0	215	273.969	278.809
7	0	215	273.125	272.594
7	0	215	272.469	266.332
7	0	215	272	260
7	0	215	NA	NA
7	0	216	272	260
7	0	216	271.776	253.91
7	0	216	271.849	248.019
7	0	216	272.212	242.333
7	0	216	272.857	236.857
7	0	216	273.777	231.598
7	0	216	274.964	226.56
7	0	216	276.411	221.749
7	0	216	278.109	217.172
7	0	216	280.053	212.833
7	0	216	282.233	208.739
7	0	216	284.643	204.895
7	0	216	287.275	201.307
7	0	216	290.122	197.98
7	0	216	293.176	194.92
7	0	216	296.429	192.133
7	0	216	299.875	189.625
7	0	216	303.505	187.401
7	0	216	307.312	185.467
7	0	216	311.289	183.828
7	0	216	315.428	182.49
7	0	216	319.721	181.46
7	0	216	324.161	180.741
7	0	216	328.741	180.342
7	0	216	333.453	180.266
7	0	216	338.29	180.519
7	0	216	343.243	181.108
7	0	216	348.306	182.038
7	0	216	353.471	183.314
7	0	216	358.73	184.943
7	0	216	364.076	186.93
7	0	216	369.502	189.28
7	0	216	375	192
7	0	216	NA	NA
7	0	217	253	662
7	0	217	243.75	684.75
7	0	217	239.781	695.188
7	0	217	236	706
7	0	217	NA	NA
7	0	218	277	620
7	0	218	272.4	626.562
7	0	218	268.328	632.75
7	0	218	264.748	638.562
7	0	218	261.625	644
7	0	218	258.924	649.062
7	0	218	256.609	653.75
7	0	218	254.646	658.062
7	0	218	253	662
7	0	218	NA	NA
7	0	219	304	585
7	0	219	300.953	589.416
7	0	219	297.812	593.703
7	0	219	291.25	602.125
7	0	219	284.312	610.734
7	0	219	277	620
7	0	219	NA	NA
7	0	220	280	508
7	0	220	287.125	512.754
7	0	220	293.5	517.297
7	0	220	299.125	521.676
7	0	220	304	525.938
7	0	220	308.125	530.129
7	0	220	311.5	534.297
7	0	220	312.906	536.387
7	0	220	314.125	538.488
7	0	220	315.156	540.607
7	0	220	316	542.75
7	0	220	316.656	544.922
7	0	220	317.125	547.129
7	0	220	317.406	549.377
7	0	220	317.5	551.672
7	0	220	317.406	554.02
7	0	220	317.125	556.426
7	0	220	316.656	558.896
7	0	220	316	561.438
7	0	220	315.156	564.055
7	0	220	314.125	566.754
7	0	220	311.5	572.422
7	0	220	308.125	578.488
7	0	220	304	585
7	0	220	NA	NA
7	0	221	247	485
7	0	221	255.25	491.406
7	0	221	263.5	497.25
7	0	221	271.75	502.719
7	0	221	280	508
7	0	221	NA	NA
7	0	222	213	454
7	0	222	229.625	469.5
7	0	222	238.172	477.344
7	0	222	247	485
7	0	222	NA	NA
7	0	223	179	416
7	0	223	186	424.891
7	0	223	193.75	433.875
7	0	223	202.625	443.422
7	0	223	213	454
7	0	223	NA	NA
7	0	224	150	373
7	0	224	153.42	378.867
7	0	224	156.922	384.5
7	0	224	164.125	395.25
7	0	224	171.516	405.625
7	0	224	179	416
7	0	224	NA	NA
7	0	225	150	373
7	0	225	145.505	365.583
7	0	225	141.391	358.15
7	0	225	137.652	350.706
7	0	225	134.282	343.26
7	0	225	131.276	335.817
7	0	225	128.627	328.385
7	0	225	126.331	320.969
7	0	225	124.381	313.578
7	0	225	122.771	306.218
7	0	225	121.496	298.895
7	0	225	120.549	291.616
7	0	225	119.926	284.389
7	0	225	119.62	277.219
7	0	225	119.625	270.114
7	0	225	119.936	263.08
7	0	225	120.547	256.125
7	0	225	121.452	249.255
7	0	225	122.645	242.476
7	0	225	124.12	235.796
7	0	225	125.873	229.221
7	0	225	127.896	222.758
7	0	225	130.184	216.414
7	0	225	132.732	210.195
7	0	225	135.533	204.109
7	0	225	138.582	198.163
7	0	225	141.873	192.362
7	0	225	145.4	186.713
7	0	225	149.157	181.225
7	0	225	153.139	175.902
7	0	225	157.34	170.753
7	0	225	161.754	165.783
7	0	225	166.375	161
7	0	225	171.197	156.41
7	0	225	176.215	152.021
7	0	225	181.423	147.838
7	0	225	186.815	143.869
7	0	225	192.385	140.121
7	0	225	198.128	136.599
7	0	225	204.037	133.312
7	0	225	210.107	130.266
7	0	225	216.333	127.467
7	0	225	222.707	124.922
7	0	225	229.225	122.639
7	0	225	235.881	120.623
7	0	225	242.669	118.882
7	0	225	249.583	117.423
7	0	225	256.617	116.251
7	0	225	263.766	115.375
7	0	225	271.023	114.8
7	0	225	278.384	114.534
7	0	225	285.841	114.584
7	0	225	293.39	114.955
7	0	225	301.025	115.655
7	0	225	308.74	116.691
7	0	225	316.528	118.069
7	0	225	324.385	119.797
7	0	225	332.304	121.88
7	0	225	340.28	124.326
7	0	225	348.306	127.142
7	0	225	356.378	130.334
7	0	225	364.489	133.909
7	0	225	372.634	137.874
7	0	225	380.806	142.235
7	0	225	389	147
7	0	225	NA	NA
7	0	226	389	147
7	0	226	400.516	154.375
7	0	226	411.375	161.75
7	0	226	422.047	169.5
7	0	226	433	178
7	0	226	NA	NA
7	0	227	433	178
7	0	227	450.875	194.125
7	0	227	459.578	202.328
7	0	227	463.83	206.588
7	0	227	468	211
7	0	227	NA	NA
7	0	228	468	211
7	0	228	483.625	229.5
7	0	228	491.484	238.562
7	0	228	500	248
7	0	228	NA	NA
7	0	229	500	248
7	0	229	502.813	250.812
7	0	229	505.629	253.242
7	0	229	508.451	255.286
7	0	229	511.281	256.938
7	0	229	514.124	258.19
7	0	229	516.98	259.039
7	0	229	519.855	259.478
7	0	229	522.75	259.5
7	0	229	525.668	259.101
7	0	229	528.613	258.273
7	0	229	531.587	257.013
7	0	229	534.594	255.312
7	0	229	537.635	253.167
7	0	229	540.715	250.57
7	0	229	543.835	247.517
7	0	229	547	244
7	0	229	NA	NA
7	0	230	547	244
7	0	230	555.531	234.641
7	0	230	563.5	226.125
7	0	230	567.449	222.213
7	0	230	571.469	218.547
7	0	230	575.629	215.139
7	0	230	580	212
7	0	230	NA	NA
7	0	231	580	212
7	0	231	583.747	209.598
7	0	231	587.473	207.646
7	0	231	591.158	206.149
7	0	231	594.781	205.109
7	0	231	598.323	204.533
7	0	231	601.762	204.424
7	0	231	605.078	204.786
7	0	231	608.25	205.625
7	0	231	611.258	206.944
7	0	231	614.082	208.748
7	0	231	616.701	211.041
7	0	231	619.094	213.828
7	0	231	621.241	217.113
7	0	231	623.121	220.9
7	0	231	624.714	225.195
7	0	231	626	230
7	0	231	NA	NA
7	0	232	626	230
7	0	232	627.283	235.506
7	0	232	628.203	240.859
7	0	232	628.865	246.189
7	0	232	629.375	251.625
7	0	232	630.359	263.328
7	0	232	631.045	269.854
7	0	232	632	277
7	0	232	NA	NA
7	0	233	632	277
7	0	233	632.736	281.159
7	0	233	633.807	285.008
7	0	233	635.197	288.54
7	0	233	636.891	291.75
7	0	233	638.871	294.632
7	0	233	641.123	297.18
7	0	233	643.63	299.388
7	0	233	646.375	301.25
7	0	233	649.343	302.761
7	0	233	652.518	303.914
7	0	233	655.883	304.704
7	0	233	659.422	305.125
7	0	233	663.119	305.171
7	0	233	666.959	304.836
7	0	233	670.925	304.114
7	0	233	675	303
7	0	233	NA	NA
7	0	234	675	303
7	0	234	679.963	301.746
7	0	234	685.078	300.281
7	0	234	695.625	297
7	0	234	706.359	293.719
7	0	234	711.709	292.254
7	0	234	717	291
7	0	234	NA	NA
7	0	235	717	291
7	0	235	723.612	289.823
7	0	235	729.586	289.27
7	0	235	734.938	289.308
7	0	235	737.387	289.539
7	0	235	739.688	289.906
7	0	235	741.841	290.405
7	0	235	743.851	291.032
7	0	235	745.718	291.782
7	0	235	747.445	292.652
7	0	235	749.035	293.638
7	0	235	750.489	294.736
7	0	235	751.81	295.941
7	0	235	753	297.25
7	0	235	754.061	298.659
7	0	235	754.995	300.163
7	0	235	756.492	303.441
7	0	235	757.509	307.054
7	0	235	758.062	310.969
7	0	235	758.171	315.153
7	0	235	757.852	319.574
7	0	235	757.122	324.201
7	0	235	756	329
7	0	235	NA	NA
7	0	236	756	329
7	0	236	753.992	335.934
7	0	236	751.75	342.469
7	0	236	749.32	348.582
7	0	236	746.75	354.25
7	0	236	744.086	359.449
7	0	236	741.375	364.156
7	0	236	738.664	368.348
7	0	236	736	372
7	0	236	NA	NA
7	0	237	736	372
7	0	237	727.547	384.281
7	0	237	720.875	393.75
7	0	237	714.766	402.094
7	0	237	708	411
7	0	237	NA	NA
7	0	238	708	411
7	0	238	696.5	425.125
7	0	238	691.125	431.953
7	0	238	685	440
7	0	238	NA	NA
7	0	239	685	440
7	0	239	678.558	449.586
7	0	239	672.744	459.223
7	0	239	670.079	464.06
7	0	239	667.578	468.912
7	0	239	665.243	473.777
7	0	239	663.078	478.656
7	0	239	661.084	483.55
7	0	239	659.264	488.459
7	0	239	657.62	493.384
7	0	239	656.154	498.324
7	0	239	654.87	503.281
7	0	239	653.768	508.253
7	0	239	652.853	513.243
7	0	239	652.125	518.25
7	0	239	651.588	523.274
7	0	239	651.243	528.317
7	0	239	651.094	533.378
7	0	239	651.143	538.457
7	0	239	651.391	543.555
7	0	239	651.842	548.673
7	0	239	652.497	553.811
7	0	239	653.359	558.969
7	0	239	654.431	564.147
7	0	239	655.715	569.346
7	0	239	657.213	574.567
7	0	239	658.928	579.809
7	0	239	660.861	585.073
7	0	239	663.016	590.359
7	0	239	665.395	595.668
7	0	239	668	601
7	0	239	NA	NA
7	0	240	668	601
7	0	240	678.5	619.5
7	0	240	689	638
7	0	240	NA	NA
7	0	241	689	638
7	0	241	691.865	643.207
7	0	241	694.484	648.344
7	0	241	696.893	653.434
7	0	241	699.125	658.5
7	0	241	703.203	668.656
7	0	241	707	679
7	0	241	NA	NA
7	0	242	707	679
7	0	242	709.4	685.852
7	0	242	711.391	692.188
7	0	242	713.029	698.055
7	0	242	714.375	703.5
7	0	242	716.422	713.312
7	0	242	718	722
7	0	242	NA	NA
7	0	243	718	722
7	0	243	719.322	729.24
7	0	243	720.328	736.047
7	0	243	721.076	742.549
7	0	243	721.625	748.875
7	0	243	722.359	761.516
7	0	243	723	775
7	0	243	NA	NA
7	0	244	723	775
7	0	244	723.105	780.905
7	0	244	722.864	786.616
7	0	244	722.291	792.127
7	0	244	721.396	797.43
7	0	244	720.194	802.519
7	0	244	718.696	807.388
7	0	244	716.913	812.029
7	0	244	714.859	816.438
7	0	244	712.546	820.605
7	0	244	709.986	824.526
7	0	244	707.191	828.194
7	0	244	704.174	831.602
7	0	244	700.946	834.743
7	0	244	697.521	837.61
7	0	244	693.91	840.198
7	0	244	690.125	842.5
7	0	244	686.179	844.509
7	0	244	682.085	846.218
7	0	244	677.854	847.621
7	0	244	673.498	848.711
7	0	244	669.03	849.482
7	0	244	664.463	849.927
7	0	244	659.808	850.039
7	0	244	655.078	849.812
7	0	244	650.285	849.24
7	0	244	645.441	848.315
7	0	244	640.559	847.032
7	0	244	635.65	845.383
7	0	244	630.728	843.362
7	0	244	625.804	840.962
7	0	244	620.891	838.177
7	0	244	616	835
7	0	244	NA	NA
7	0	245	616	835
7	0	245	607.359	828.562
7	0	245	597.875	821
7	0	245	592.787	816.68
7	0	245	587.453	811.938
7	0	245	581.861	806.727
7	0	245	576	801
7	0	245	NA	NA
7	0	246	576	801
7	0	246	567.781	792.75
7	0	246	559.75	784.5
7	0	246	552.094	776.25
7	0	246	545	768
7	0	246	NA	NA
7	0	247	545	768
7	0	247	541.049	763.211
7	0	247	537.391	758.562
7	0	247	530.625	749.5
7	0	247	524.047	740.438
7	0	247	517	731
7	0	247	NA	NA
7	0	248	517	731
7	0	248	512.675	725.362
7	0	248	508.32	720.441
7	0	248	503.931	716.23
7	0	248	499.5	712.719
7	0	248	497.267	711.223
7	0	248	495.022	709.899
7	0	248	492.764	708.746
7	0	248	490.492	707.762
7	0	248	488.205	706.946
7	0	248	485.903	706.298
7	0	248	483.585	705.817
7	0	248	481.25	705.5
7	0	248	478.897	705.347
7	0	248	476.526	705.358
7	0	248	474.136	705.53
7	0	248	471.727	705.863
7	0	248	466.845	707.007
7	0	248	461.875	708.781
7	0	248	456.812	711.176
7	0	248	451.648	714.184
7	0	248	446.38	717.794
7	0	248	441	722
7	0	248	NA	NA
7	0	249	441	722
7	0	249	428.219	733.422
7	0	249	420.5	739.875
7	0	249	414.281	744.641
7	0	249	406	751
7	0	249	NA	NA
7	0	250	406	751
7	0	250	395.891	758.328
7	0	250	384.375	766.125
7	0	250	378.471	769.877
7	0	250	372.672	773.359
7	0	250	367.131	776.443
7	0	250	362	779
7	0	250	NA	NA
7	0	251	362	779
7	0	251	350.688	784.172
7	0	251	341.25	788.125
7	0	251	332.188	791.516
7	0	251	322	795
7	0	251	NA	NA
7	0	252	322	795
7	0	252	315.614	796.799
7	0	252	309.4	798.263
7	0	252	303.363	799.395
7	0	252	297.51	800.199
7	0	252	291.848	800.68
7	0	252	286.385	800.84
7	0	252	281.126	800.685
7	0	252	276.078	800.219
7	0	252	271.249	799.445
7	0	252	266.645	798.367
7	0	252	262.272	796.989
7	0	252	258.139	795.316
7	0	252	254.25	793.352
7	0	252	250.614	791.1
7	0	252	247.237	788.565
7	0	252	244.125	785.75
7	0	252	241.286	782.66
7	0	252	238.726	779.298
7	0	252	236.452	775.669
7	0	252	234.471	771.777
7	0	252	232.789	767.626
7	0	252	231.414	763.219
7	0	252	230.352	758.561
7	0	252	229.609	753.656
7	0	252	229.194	748.508
7	0	252	229.112	743.121
7	0	252	229.37	737.498
7	0	252	229.975	731.645
7	0	252	230.933	725.564
7	0	252	232.253	719.26
7	0	252	233.939	712.738
7	0	252	236	706
7	0	252	NA	NA
4	0	1	359.9	655.7
4	0	1	500.8	796.7
4	0	1	NA	NA
4	0	2	500.8	796.7
4	0	2	641.7	655.8
4	0	2	NA	NA
4	0	3	641.7	655.8
4	0	3	765.2	532.3
4	0	3	NA	NA
4	0	4	376.4	392.4
4	0	4	236.5	532.3
4	0	4	NA	NA
4	0	5	500.8	516.8
4	0	5	625.3	392.3
4	0	5	NA	NA
4	0	6	500.8	516.8
4	0	6	376.4	392.4
4	0	6	NA	NA
4	0	7	500.8	516.8
4	0	7	439.038	578.675
4	0	7	376.9	640.7
4	0	7	372.795	644.675
4	0	7	368.587	648.5
4	0	7	364.286	652.175
4	0	7	359.9	655.7
4	0	7	NA	NA
4	0	8	641.7	655.8
4	0	8	637.255	652.258
4	0	8	632.913	648.538
4	0	8	628.664	644.648
4	0	8	624.5	640.6
4	0	8	500.8	516.8
4	0	8	NA	NA
4	0	9	765.2	532.3
4	0	9	771.42	525.759
4	0	9	777.237	518.991
4	0	9	782.65	512.011
4	0	9	787.659	504.833
4	0	9	792.266	497.474
4	0	9	796.47	489.947
4	0	9	800.271	482.269
4	0	9	803.669	474.455
4	0	9	806.664	466.519
4	0	9	809.258	458.476
4	0	9	811.449	450.343
4	0	9	813.237	442.133
4	0	9	814.624	433.863
4	0	9	815.61	425.546
4	0	9	816.193	417.2
4	0	9	816.375	408.837
4	0	9	816.156	400.475
4	0	9	815.535	392.127
4	0	9	814.513	383.81
4	0	9	813.091	375.537
4	0	9	811.267	367.325
4	0	9	809.043	359.188
4	0	9	806.419	351.142
4	0	9	803.394	343.202
4	0	9	799.969	335.382
4	0	9	796.144	327.698
4	0	9	791.919	320.166
4	0	9	787.294	312.799
4	0	9	782.269	305.615
4	0	9	776.846	298.626
4	0	9	771.022	291.85
4	0	9	764.8	285.3
4	0	9	747.7	268.3
4	0	9	741.29	262.192
4	0	9	734.667	256.469
4	0	9	727.846	251.13
4	0	9	720.837	246.175
4	0	9	713.656	241.605
4	0	9	706.314	237.419
4	0	9	698.824	233.617
4	0	9	691.2	230.2
4	0	9	NA	NA
4	0	10	691.2	230.2
4	0	10	692.183	239.955
4	0	10	692.62	249.742
4	0	10	692.51	259.537
4	0	10	691.853	269.314
4	0	10	690.649	279.05
4	0	10	688.897	288.719
4	0	10	686.598	298.298
4	0	10	683.75	307.763
4	0	10	680.354	317.087
4	0	10	676.409	326.248
4	0	10	671.915	335.22
4	0	10	666.872	343.98
4	0	10	661.279	352.502
4	0	10	658.276	356.666
4	0	10	655.136	360.762
4	0	10	651.859	364.787
4	0	10	648.443	368.736
4	0	10	644.891	372.609
4	0	10	641.2	376.4
4	0	10	625.3	392.3
4	0	10	NA	NA
4	0	11	376.4	392.4
4	0	11	360.3	376.3
4	0	11	356.609	372.499
4	0	11	353.055	368.618
4	0	11	349.639	364.659
4	0	11	346.36	360.625
4	0	11	343.217	356.519
4	0	11	340.212	352.346
4	0	11	334.614	343.805
4	0	11	329.565	335.026
4	0	11	325.065	326.035
4	0	11	321.114	316.856
4	0	11	317.712	307.513
4	0	11	314.861	298.03
4	0	11	312.559	288.432
4	0	11	310.807	278.743
4	0	11	309.605	268.989
4	0	11	308.953	259.193
4	0	11	308.851	249.38
4	0	11	309.3	239.574
4	0	11	310.3	229.8
4	0	11	NA	NA
4	0	12	310.3	229.8
4	0	12	311.341	222.896
4	0	12	312.662	216.027
4	0	12	314.264	209.203
4	0	12	316.147	202.433
4	0	12	318.31	195.727
4	0	12	320.752	189.094
4	0	12	323.474	182.545
4	0	12	326.475	176.087
4	0	12	329.755	169.732
4	0	12	333.314	163.488
4	0	12	337.151	157.366
4	0	12	341.266	151.373
4	0	12	345.658	145.521
4	0	12	350.329	139.819
4	0	12	355.276	134.275
4	0	12	360.5	128.9
4	0	12	377.1	112.3
4	0	12	383.667	106.049
4	0	12	390.458	100.198
4	0	12	397.459	94.746
4	0	12	404.655	89.694
4	0	12	412.03	85.043
4	0	12	419.571	80.793
4	0	12	427.261	76.945
4	0	12	435.087	73.5
4	0	12	443.034	70.458
4	0	12	451.087	67.82
4	0	12	459.231	65.585
4	0	12	467.452	63.756
4	0	12	475.733	62.333
4	0	12	484.062	61.315
4	0	12	492.422	60.704
4	0	12	500.8	60.5
4	0	12	NA	NA
4	0	13	500.8	60.5
4	0	13	509.184	60.68
4	0	13	517.563	61.257
4	0	13	525.919	62.233
4	0	13	534.234	63.611
4	0	13	542.493	65.391
4	0	13	550.676	67.575
4	0	13	558.768	70.165
4	0	13	566.75	73.163
4	0	13	574.606	76.569
4	0	13	582.318	80.386
4	0	13	589.868	84.615
4	0	13	597.241	89.258
4	0	13	604.417	94.316
4	0	13	611.381	99.792
4	0	13	618.114	105.686
4	0	13	624.6	112
4	0	13	633	120.4
4	0	13	641.4	128.8
4	0	13	646.62	134.23
4	0	13	651.554	139.826
4	0	13	656.205	145.579
4	0	13	660.572	151.478
4	0	13	664.657	157.515
4	0	13	668.46	163.679
4	0	13	671.982	169.96
4	0	13	675.225	176.35
4	0	13	678.189	182.838
4	0	13	680.875	189.415
4	0	13	683.283	196.071
4	0	13	685.416	202.797
4	0	13	687.273	209.582
4	0	13	688.855	216.418
4	0	13	690.164	223.293
4	0	13	691.2	230.2
4	0	13	NA	NA
4	0	14	236.5	532.3
4	0	14	230.279	525.758
4	0	14	224.459	518.987
4	0	14	219.041	512.001
4	0	14	214.023	504.816
4	0	14	209.408	497.448
4	0	14	205.193	489.911
4	0	14	201.38	482.221
4	0	14	197.969	474.394
4	0	14	194.958	466.444
4	0	14	192.35	458.386
4	0	14	190.142	450.237
4	0	14	188.336	442.012
4	0	14	186.931	433.725
4	0	14	185.928	425.392
4	0	14	185.326	417.029
4	0	14	185.125	408.65
4	0	14	185.326	400.271
4	0	14	185.928	391.908
4	0	14	186.931	383.575
4	0	14	188.336	375.288
4	0	14	190.142	367.063
4	0	14	192.35	358.914
4	0	14	194.958	350.856
4	0	14	197.969	342.906
4	0	14	201.38	335.079
4	0	14	205.193	327.389
4	0	14	209.408	319.852
4	0	14	214.023	312.484
4	0	14	219.041	305.299
4	0	14	224.459	298.313
4	0	14	230.279	291.542
4	0	14	236.5	285
4	0	14	245.942	275.528
4	0	14	254.289	267.277
4	0	14	262.057	260.002
4	0	14	265.885	256.656
4	0	14	269.762	253.462
4	0	14	273.754	250.392
4	0	14	277.923	247.415
4	0	14	282.335	244.5
4	0	14	287.055	241.617
4	0	14	292.146	238.736
4	0	14	297.675	235.826
4	0	14	303.704	232.858
4	0	14	310.3	229.8
4	0	14	NA	NA
4	0	15	500.8	796.7
4	0	15	494.257	802.922
4	0	15	487.482	808.744
4	0	15	480.491	814.167
4	0	15	473.299	819.189
4	0	15	465.922	823.812
4	0	15	458.374	828.034
4	0	15	450.672	831.856
4	0	15	442.831	835.278
4	0	15	434.867	838.299
4	0	15	426.794	840.92
4	0	15	418.628	843.14
4	0	15	410.385	844.959
4	0	15	402.08	846.377
4	0	15	393.729	847.394
4	0	15	385.347	848.01
4	0	15	376.95	848.225
4	0	15	368.553	848.038
4	0	15	360.171	847.45
4	0	15	351.82	846.461
4	0	15	343.515	845.069
4	0	15	335.272	843.276
4	0	15	327.106	841.081
4	0	15	319.033	838.484
4	0	15	311.069	835.484
4	0	15	303.228	832.083
4	0	15	295.526	828.279
4	0	15	287.978	824.073
4	0	15	280.601	819.464
4	0	15	273.409	814.452
4	0	15	266.418	809.038
4	0	15	259.643	803.22
4	0	15	253.1	797
4	0	15	245.894	790.085
4	0	15	239.155	783.3
4	0	15	232.87	776.603
4	0	15	227.025	769.953
4	0	15	221.606	763.309
4	0	15	216.601	756.63
4	0	15	211.995	749.874
4	0	15	207.775	743
4	0	15	203.928	735.967
4	0	15	200.44	728.732
4	0	15	197.298	721.256
4	0	15	194.488	713.497
4	0	15	191.996	705.413
4	0	15	189.81	696.963
4	0	15	187.916	688.106
4	0	15	186.3	678.8
4	0	15	NA	NA
4	0	16	815.1	678.6
4	0	16	813.471	687.537
4	0	16	811.639	696.041
4	0	16	809.575	704.161
4	0	16	807.248	711.945
4	0	16	804.631	719.442
4	0	16	801.693	726.699
4	0	16	798.405	733.765
4	0	16	794.737	740.688
4	0	16	790.661	747.515
4	0	16	786.146	754.296
4	0	16	781.163	761.079
4	0	16	775.683	767.911
4	0	16	769.676	774.841
4	0	16	763.113	781.917
4	0	16	755.964	789.187
4	0	16	748.2	796.7
4	0	16	741.649	802.921
4	0	16	734.869	808.741
4	0	16	727.876	814.159
4	0	16	720.683	819.177
4	0	16	713.308	823.792
4	0	16	705.765	828.007
4	0	16	698.069	831.82
4	0	16	690.236	835.231
4	0	16	682.281	838.242
4	0	16	674.219	840.85
4	0	16	666.066	843.058
4	0	16	657.836	844.864
4	0	16	649.546	846.269
4	0	16	641.21	847.272
4	0	16	632.844	847.874
4	0	16	624.462	848.075
4	0	16	616.082	847.874
4	0	16	607.716	847.272
4	0	16	599.382	846.269
4	0	16	591.094	844.864
4	0	16	582.867	843.058
4	0	16	574.717	840.85
4	0	16	566.659	838.242
4	0	16	558.708	835.231
4	0	16	550.88	831.82
4	0	16	543.189	828.007
4	0	16	535.652	823.792
4	0	16	528.284	819.177
4	0	16	521.099	814.159
4	0	16	514.113	808.741
4	0	16	507.342	802.921
4	0	16	500.8	796.7
4	0	16	NA	NA
4	0	17	500.8	60.5
4	0	17	509.18	60.684
4	0	17	517.546	61.273
4	0	17	525.884	62.268
4	0	17	534.178	63.667
4	0	17	542.412	65.472
4	0	17	550.571	67.681
4	0	17	558.639	70.294
4	0	17	566.6	73.312
4	0	17	574.44	76.735
4	0	17	582.142	80.562
4	0	17	589.691	84.792
4	0	17	597.072	89.427
4	0	17	604.269	94.465
4	0	17	611.266	99.906
4	0	17	618.048	105.752
4	0	17	624.6	112
4	0	17	888.9	376.2
4	0	17	895.121	382.742
4	0	17	900.941	389.513
4	0	17	906.359	396.499
4	0	17	911.377	403.684
4	0	17	915.992	411.052
4	0	17	920.207	418.589
4	0	17	924.02	426.279
4	0	17	927.431	434.106
4	0	17	930.442	442.056
4	0	17	933.05	450.114
4	0	17	935.258	458.263
4	0	17	937.064	466.488
4	0	17	938.469	474.775
4	0	17	939.472	483.108
4	0	17	940.074	491.471
4	0	17	940.275	499.85
4	0	17	940.074	508.229
4	0	17	939.472	516.592
4	0	17	938.469	524.925
4	0	17	937.064	533.212
4	0	17	935.258	541.437
4	0	17	933.05	549.586
4	0	17	930.442	557.644
4	0	17	927.431	565.594
4	0	17	924.02	573.421
4	0	17	920.207	581.111
4	0	17	915.992	588.648
4	0	17	911.377	596.016
4	0	17	906.359	603.201
4	0	17	900.941	610.187
4	0	17	895.121	616.958
