"s"	"v"	"i"	"x"	"y"
3	0	3	485.05	616.419
3	0	3	492.568	612.594
3	0	3	500	608.5
3	0	3	500	608.5
3	0	3	507.432	612.594
3	0	3	514.95	616.419
3	0	3	522.546	619.976
3	0	3	530.216	623.266
3	0	3	537.953	626.288
3	0	3	545.751	629.044
3	0	3	553.604	631.533
3	0	3	561.506	633.756
3	0	3	569.451	635.714
3	0	3	577.432	637.407
3	0	3	585.444	638.836
3	0	3	593.48	640
3	0	3	601.535	640.901
3	0	3	609.603	641.538
3	0	3	617.676	641.913
3	0	3	625.75	642.025
3	0	3	633.818	641.875
3	0	3	641.874	641.464
3	0	3	649.912	640.792
3	0	3	657.926	639.859
3	0	3	665.909	638.666
3	0	3	673.857	637.214
3	0	3	681.762	635.502
3	0	3	689.619	633.531
3	0	3	697.421	631.302
3	0	3	705.163	628.815
3	0	3	712.838	626.07
3	0	3	720.44	623.069
3	0	3	727.963	619.81
3	0	3	735.402	616.296
3	0	3	742.749	612.526
3	0	3	750	608.5
3	0	3	NA	NA
NA	NA	NA	NA	NA
3	0	4	500	608.5
3	0	4	507.179	604.167
3	0	4	514.181	599.609
3	0	4	521.003	594.832
3	0	4	527.643	589.845
3	0	4	534.095	584.652
3	0	4	540.357	579.262
3	0	4	546.426	573.68
3	0	4	552.297	567.914
3	0	4	557.967	561.97
3	0	4	563.434	555.854
3	0	4	568.693	549.574
3	0	4	573.74	543.136
3	0	4	578.573	536.546
3	0	4	583.188	529.812
3	0	4	587.582	522.941
3	0	4	591.75	515.938
3	0	4	595.69	508.81
3	0	4	599.398	501.565
3	0	4	602.87	494.208
3	0	4	606.104	486.747
3	0	4	609.095	479.188
3	0	4	611.84	471.538
3	0	4	614.335	463.804
3	0	4	616.578	455.992
3	0	4	618.565	448.109
3	0	4	620.291	440.162
3	0	4	621.755	432.157
3	0	4	622.951	424.101
3	0	4	623.877	416
3	0	4	624.53	407.862
3	0	4	624.905	399.693
3	0	4	625	391.5
3	0	4	625	391.5
3	0	4	631.605	395.41
3	0	4	638.104	399.546
3	0	4	644.49	403.901
3	0	4	650.756	408.474
3	0	4	656.895	413.259
3	0	4	662.901	418.253
3	0	4	668.766	423.452
3	0	4	674.484	428.852
3	0	4	680.049	434.448
3	0	4	685.453	440.238
3	0	4	690.689	446.218
3	0	4	695.752	452.382
3	0	4	700.634	458.727
3	0	4	705.327	465.25
3	0	4	709.827	471.947
3	0	4	714.125	478.812
3	0	4	718.215	485.844
3	0	4	722.091	493.037
3	0	4	725.744	500.387
3	0	4	729.17	507.892
3	0	4	732.36	515.546
3	0	4	735.309	523.346
3	0	4	738.009	531.287
3	0	4	740.453	539.367
3	0	4	742.635	547.581
3	0	4	744.549	555.925
3	0	4	746.186	564.395
3	0	4	747.541	572.987
3	0	4	748.607	581.698
3	0	4	749.376	590.523
3	0	4	749.843	599.458
3	0	4	750	608.5
3	0	4	750	608.5
3	0	4	742.749	612.526
3	0	4	735.402	616.296
3	0	4	727.963	619.81
3	0	4	720.44	623.069
3	0	4	712.838	626.07
3	0	4	705.163	628.815
3	0	4	697.421	631.302
3	0	4	689.619	633.531
3	0	4	681.762	635.502
3	0	4	673.857	637.214
3	0	4	665.909	638.666
3	0	4	657.926	639.859
3	0	4	649.912	640.792
3	0	4	641.874	641.464
3	0	4	633.818	641.875
3	0	4	625.75	642.025
3	0	4	617.676	641.913
3	0	4	609.603	641.538
3	0	4	601.535	640.901
3	0	4	593.48	640
3	0	4	585.444	638.836
3	0	4	577.432	637.407
3	0	4	569.451	635.714
3	0	4	561.506	633.756
3	0	4	553.604	631.533
3	0	4	545.751	629.044
3	0	4	537.953	626.288
3	0	4	530.216	623.266
3	0	4	522.546	619.976
3	0	4	514.95	616.419
3	0	4	507.432	612.594
3	0	4	500	608.5
3	0	4	NA	NA
NA	NA	NA	NA	NA
3	0	5	250	608.5
3	0	5	242.949	604.194
3	0	5	235.98	599.635
3	0	5	229.103	594.82
3	0	5	222.33	589.744
3	0	5	215.67	584.403
3	0	5	209.136	578.793
3	0	5	202.738	572.91
3	0	5	196.488	566.75
3	0	5	190.395	560.309
3	0	5	184.472	553.582
3	0	5	178.729	546.566
3	0	5	173.177	539.256
3	0	5	167.827	531.649
3	0	5	162.69	523.74
3	0	5	157.777	515.525
3	0	5	153.1	507
3	0	5	149.833	500.488
3	0	5	146.749	493.855
3	0	5	143.851	487.107
3	0	5	141.142	480.252
3	0	5	138.628	473.293
3	0	5	136.311	466.238
3	0	5	134.196	459.093
3	0	5	132.287	451.862
3	0	5	130.588	444.554
3	0	5	129.103	437.173
3	0	5	127.835	429.725
3	0	5	126.789	422.217
3	0	5	125.969	414.655
3	0	5	125.378	407.044
3	0	5	125.02	399.39
3	0	5	124.9	391.7
3	0	5	124.982	385.255
3	0	5	125.226	378.851
3	0	5	125.629	372.489
3	0	5	126.192	366.171
3	0	5	126.91	359.898
3	0	5	127.782	353.674
3	0	5	128.807	347.5
3	0	5	129.982	341.378
3	0	5	131.306	335.31
3	0	5	132.775	329.298
3	0	5	134.39	323.344
3	0	5	136.146	317.449
3	0	5	138.043	311.616
3	0	5	140.079	305.847
3	0	5	142.251	300.144
3	0	5	144.558	294.508
3	0	5	149.567	283.447
3	0	5	155.091	272.681
3	0	5	161.114	262.224
3	0	5	167.62	252.093
3	0	5	174.594	242.303
3	0	5	182.019	232.87
3	0	5	189.881	223.81
3	0	5	198.162	215.138
3	0	5	206.849	206.869
3	0	5	215.924	199.021
3	0	5	225.373	191.608
3	0	5	235.178	184.646
3	0	5	245.326	178.151
3	0	5	255.799	172.139
3	0	5	266.583	166.624
3	0	5	277.661	161.623
3	0	5	283.306	159.321
3	0	5	289.018	157.152
3	0	5	294.796	155.12
3	0	5	300.638	153.226
3	0	5	306.541	151.473
3	0	5	312.505	149.862
3	0	5	318.526	148.394
3	0	5	324.604	147.073
3	0	5	330.735	145.9
3	0	5	336.918	144.877
3	0	5	343.152	144.006
3	0	5	349.433	143.289
3	0	5	355.761	142.728
3	0	5	362.132	142.325
3	0	5	368.546	142.082
3	0	5	375	142
3	0	5	382.968	142.124
3	0	5	390.933	142.496
3	0	5	398.89	143.121
3	0	5	406.836	144
3	0	5	414.767	145.137
3	0	5	422.681	146.535
3	0	5	430.572	148.197
3	0	5	438.438	150.125
3	0	5	446.274	152.323
3	0	5	454.077	154.793
3	0	5	461.844	157.539
3	0	5	469.57	160.562
3	0	5	477.253	163.868
3	0	5	484.888	167.457
3	0	5	492.471	171.333
3	0	5	500	175.5
3	0	5	500	175.5
3	0	5	492.839	179.752
3	0	5	485.853	184.234
3	0	5	479.045	188.94
3	0	5	472.419	193.862
3	0	5	465.978	198.994
3	0	5	459.726	204.329
3	0	5	453.666	209.859
3	0	5	447.802	215.578
3	0	5	442.137	221.479
3	0	5	436.675	227.555
3	0	5	431.419	233.8
3	0	5	426.374	240.205
3	0	5	421.542	246.765
3	0	5	416.927	253.472
3	0	5	412.533	260.319
3	0	5	408.363	267.3
3	0	5	404.42	274.407
3	0	5	400.708	281.635
3	0	5	397.232	288.974
3	0	5	393.993	296.42
3	0	5	390.996	303.964
3	0	5	388.245	311.601
3	0	5	385.742	319.322
3	0	5	383.492	327.122
3	0	5	381.498	334.993
3	0	5	379.763	342.928
3	0	5	378.291	350.92
3	0	5	377.086	358.963
3	0	5	376.15	367.049
3	0	5	375.489	375.172
3	0	5	375.104	383.325
3	0	5	375	391.5
3	0	5	375	391.5
3	0	5	368.395	395.41
3	0	5	361.896	399.546
3	0	5	355.51	403.901
3	0	5	349.244	408.474
3	0	5	343.105	413.259
3	0	5	337.099	418.253
3	0	5	331.234	423.452
3	0	5	325.516	428.852
3	0	5	319.951	434.448
3	0	5	314.547	440.238
3	0	5	309.311	446.218
3	0	5	304.248	452.382
3	0	5	299.366	458.727
3	0	5	294.673	465.25
3	0	5	290.173	471.947
3	0	5	285.875	478.812
3	0	5	281.785	485.844
3	0	5	277.909	493.037
3	0	5	274.256	500.387
3	0	5	270.83	507.892
3	0	5	267.64	515.546
3	0	5	264.691	523.346
3	0	5	261.991	531.287
3	0	5	259.547	539.367
3	0	5	257.365	547.581
3	0	5	255.451	555.925
3	0	5	253.814	564.395
3	0	5	252.459	572.987
3	0	5	251.393	581.698
3	0	5	250.624	590.523
3	0	5	250.157	599.458
3	0	5	250	608.5
3	0	5	NA	NA
NA	NA	NA	NA	NA
3	0	6	375	391.5
3	0	6	382.137	387.458
3	0	6	389.404	383.678
3	0	6	396.792	380.158
3	0	6	404.294	376.898
3	0	6	411.899	373.9
3	0	6	419.6	371.162
3	0	6	427.388	368.685
3	0	6	435.255	366.469
3	0	6	443.191	364.513
3	0	6	451.187	362.818
3	0	6	459.236	361.384
3	0	6	467.329	360.211
3	0	6	475.457	359.298
3	0	6	483.611	358.646
3	0	6	491.782	358.255
3	0	6	499.962	358.125
3	0	6	508.143	358.255
3	0	6	516.316	358.646
3	0	6	524.471	359.298
3	0	6	532.601	360.211
3	0	6	540.696	361.384
3	0	6	548.748	362.818
3	0	6	556.749	364.513
3	0	6	564.689	366.469
3	0	6	572.56	368.685
3	0	6	580.354	371.162
3	0	6	588.061	373.9
3	0	6	595.674	376.898
3	0	6	603.182	380.158
3	0	6	610.579	383.678
3	0	6	617.854	387.458
3	0	6	625	391.5
3	0	6	625	391.5
3	0	6	624.896	383.325
3	0	6	624.511	375.172
3	0	6	623.85	367.049
3	0	6	622.914	358.963
3	0	6	621.709	350.92
3	0	6	620.237	342.928
3	0	6	618.502	334.993
3	0	6	616.508	327.122
3	0	6	614.258	319.322
3	0	6	611.755	311.601
3	0	6	609.004	303.964
3	0	6	606.007	296.42
3	0	6	602.768	288.974
3	0	6	599.292	281.635
3	0	6	595.58	274.407
3	0	6	591.638	267.3
3	0	6	587.467	260.319
3	0	6	583.073	253.472
3	0	6	578.458	246.765
3	0	6	573.626	240.205
3	0	6	568.581	233.8
3	0	6	563.325	227.555
3	0	6	557.863	221.479
3	0	6	552.198	215.578
3	0	6	546.334	209.859
3	0	6	540.274	204.329
3	0	6	534.022	198.994
3	0	6	527.581	193.862
3	0	6	520.955	188.94
3	0	6	514.147	184.234
3	0	6	507.161	179.752
3	0	6	500	175.5
3	0	6	500	175.5
3	0	6	492.839	179.752
3	0	6	485.853	184.234
3	0	6	479.045	188.94
3	0	6	472.419	193.862
3	0	6	465.978	198.994
3	0	6	459.726	204.329
3	0	6	453.666	209.859
3	0	6	447.802	215.578
3	0	6	442.137	221.479
3	0	6	436.675	227.555
3	0	6	431.419	233.8
3	0	6	426.374	240.205
3	0	6	421.542	246.765
3	0	6	416.927	253.472
3	0	6	412.533	260.319
3	0	6	408.363	267.3
3	0	6	404.42	274.407
3	0	6	400.708	281.635
3	0	6	397.232	288.974
3	0	6	393.993	296.42
3	0	6	390.996	303.964
3	0	6	388.245	311.601
3	0	6	385.742	319.322
3	0	6	383.492	327.122
3	0	6	381.498	334.993
3	0	6	379.763	342.928
3	0	6	378.291	350.92
3	0	6	377.086	358.963
3	0	6	376.15	367.049
3	0	6	375.489	375.172
3	0	6	375.104	383.325
3	0	6	375	391.5
3	0	6	NA	NA
NA	NA	NA	NA	NA
3	0	7	375	391.5
3	0	7	368.395	395.41
3	0	7	361.896	399.546
3	0	7	355.51	403.901
3	0	7	349.244	408.474
3	0	7	343.105	413.259
3	0	7	337.099	418.253
3	0	7	331.234	423.452
3	0	7	325.516	428.852
3	0	7	319.951	434.448
3	0	7	314.547	440.238
3	0	7	309.311	446.218
3	0	7	304.248	452.382
3	0	7	299.366	458.727
3	0	7	294.673	465.25
3	0	7	290.173	471.947
3	0	7	285.875	478.812
3	0	7	281.785	485.844
3	0	7	277.909	493.037
3	0	7	274.256	500.387
3	0	7	270.83	507.892
3	0	7	267.64	515.546
3	0	7	264.691	523.346
3	0	7	261.991	531.287
3	0	7	259.547	539.367
3	0	7	257.365	547.581
3	0	7	255.451	555.925
3	0	7	253.814	564.395
3	0	7	252.459	572.987
3	0	7	251.393	581.698
3	0	7	250.624	590.523
3	0	7	250.157	599.458
3	0	7	250	608.5
3	0	7	250	608.5
3	0	7	257.251	612.526
3	0	7	264.598	616.296
3	0	7	272.037	619.81
3	0	7	279.56	623.069
3	0	7	287.162	626.07
3	0	7	294.837	628.815
3	0	7	302.579	631.302
3	0	7	310.381	633.531
3	0	7	318.238	635.502
3	0	7	326.143	637.214
3	0	7	334.091	638.666
3	0	7	342.074	639.859
3	0	7	350.088	640.792
3	0	7	358.126	641.464
3	0	7	366.182	641.875
3	0	7	374.25	642.025
3	0	7	382.324	641.913
3	0	7	390.397	641.538
3	0	7	398.465	640.901
3	0	7	406.52	640
3	0	7	414.556	638.836
3	0	7	422.568	637.407
3	0	7	430.549	635.714
3	0	7	438.494	633.756
3	0	7	446.396	631.533
3	0	7	454.249	629.044
3	0	7	462.047	626.288
3	0	7	469.784	623.266
3	0	7	477.454	619.976
3	0	7	485.05	616.419
3	0	7	492.568	612.594
3	0	7	500	608.5
3	0	7	500	608.5
3	0	7	492.821	604.167
3	0	7	485.819	599.609
3	0	7	478.997	594.832
3	0	7	472.357	589.845
3	0	7	465.905	584.652
3	0	7	459.643	579.262
3	0	7	453.574	573.68
3	0	7	447.703	567.914
3	0	7	442.033	561.97
3	0	7	436.566	555.854
3	0	7	431.307	549.574
3	0	7	426.26	543.136
3	0	7	421.427	536.546
3	0	7	416.812	529.812
3	0	7	412.418	522.941
3	0	7	408.25	515.938
3	0	7	404.31	508.81
3	0	7	400.602	501.565
3	0	7	397.13	494.208
3	0	7	393.896	486.747
3	0	7	390.905	479.188
3	0	7	388.16	471.538
3	0	7	385.665	463.804
3	0	7	383.422	455.992
3	0	7	381.435	448.109
3	0	7	379.709	440.162
3	0	7	378.245	432.157
3	0	7	377.049	424.101
3	0	7	376.123	416
3	0	7	375.47	407.862
3	0	7	375.095	399.693
3	0	7	375	391.5
3	0	7	NA	NA
NA	NA	NA	NA	NA
3	0	8	500	608.5
3	0	8	492.821	604.167
3	0	8	485.819	599.609
3	0	8	478.997	594.832
3	0	8	472.357	589.845
3	0	8	465.905	584.652
3	0	8	459.643	579.262
3	0	8	453.574	573.68
3	0	8	447.703	567.914
3	0	8	442.033	561.97
3	0	8	436.566	555.854
3	0	8	431.307	549.574
3	0	8	426.26	543.136
3	0	8	421.427	536.546
3	0	8	416.812	529.812
3	0	8	412.418	522.941
3	0	8	408.25	515.938
3	0	8	404.31	508.81
3	0	8	400.602	501.565
3	0	8	397.13	494.208
3	0	8	393.896	486.747
3	0	8	390.905	479.188
3	0	8	388.16	471.538
3	0	8	385.665	463.804
3	0	8	383.422	455.992
3	0	8	381.435	448.109
3	0	8	379.709	440.162
3	0	8	378.245	432.157
3	0	8	377.049	424.101
3	0	8	376.123	416
3	0	8	375.47	407.862
3	0	8	375.095	399.693
3	0	8	375	391.5
3	0	8	375	391.5
3	0	8	382.137	387.458
3	0	8	389.404	383.678
3	0	8	396.792	380.158
3	0	8	404.294	376.898
3	0	8	411.899	373.9
3	0	8	419.6	371.162
3	0	8	427.388	368.685
3	0	8	435.255	366.469
3	0	8	443.191	364.513
3	0	8	451.187	362.818
3	0	8	459.236	361.384
3	0	8	467.329	360.211
3	0	8	475.457	359.298
3	0	8	483.611	358.646
3	0	8	491.782	358.255
3	0	8	499.962	358.125
3	0	8	508.143	358.255
3	0	8	516.316	358.646
3	0	8	524.471	359.298
3	0	8	532.601	360.211
3	0	8	540.696	361.384
3	0	8	548.748	362.818
3	0	8	556.749	364.513
3	0	8	564.689	366.469
3	0	8	572.56	368.685
3	0	8	580.354	371.162
3	0	8	588.061	373.9
3	0	8	595.674	376.898
3	0	8	603.182	380.158
3	0	8	610.579	383.678
3	0	8	617.854	387.458
3	0	8	625	391.5
3	0	8	625	391.5
3	0	8	624.905	399.693
3	0	8	624.53	407.862
3	0	8	623.877	416
3	0	8	622.951	424.101
3	0	8	621.755	432.157
3	0	8	620.291	440.162
3	0	8	618.565	448.109
3	0	8	616.578	455.992
3	0	8	614.335	463.804
3	0	8	611.84	471.538
3	0	8	609.095	479.188
3	0	8	606.104	486.747
3	0	8	602.87	494.208
3	0	8	599.398	501.565
3	0	8	595.69	508.81
3	0	8	591.75	515.938
3	0	8	587.582	522.941
3	0	8	583.188	529.812
3	0	8	578.573	536.546
3	0	8	573.74	543.136
3	0	8	568.693	549.574
3	0	8	563.434	555.854
3	0	8	557.967	561.97
3	0	8	552.297	567.914
3	0	8	546.426	573.68
3	0	8	540.357	579.262
3	0	8	534.095	584.652
3	0	8	527.643	589.845
3	0	8	521.003	594.832
3	0	8	514.181	599.609
3	0	8	507.179	604.167
3	0	8	500	608.5
3	0	8	NA	NA
NA	NA	NA	NA	NA
4	0	2	765.2	532.3
4	0	2	771.42	525.759
4	0	2	777.237	518.991
4	0	2	782.65	512.011
4	0	2	787.659	504.833
4	0	2	792.266	497.474
4	0	2	796.47	489.947
4	0	2	800.271	482.269
4	0	2	803.669	474.455
4	0	2	806.664	466.519
4	0	2	809.258	458.476
4	0	2	811.449	450.343
4	0	2	813.237	442.133
4	0	2	814.624	433.863
4	0	2	815.61	425.546
4	0	2	816.193	417.2
4	0	2	816.375	408.837
4	0	2	816.156	400.475
4	0	2	815.535	392.127
4	0	2	814.513	383.81
4	0	2	813.091	375.537
4	0	2	811.267	367.325
4	0	2	809.043	359.188
4	0	2	806.419	351.142
4	0	2	803.394	343.202
4	0	2	799.969	335.382
4	0	2	796.144	327.698
4	0	2	791.919	320.166
4	0	2	787.294	312.799
4	0	2	782.269	305.615
4	0	2	776.846	298.626
4	0	2	771.022	291.85
4	0	2	764.8	285.3
4	0	2	747.7	268.3
4	0	2	741.29	262.192
4	0	2	734.667	256.469
4	0	2	727.846	251.13
4	0	2	720.837	246.175
4	0	2	713.656	241.605
4	0	2	706.314	237.419
4	0	2	698.824	233.617
4	0	2	691.2	230.2
4	0	2	691.2	230.2
4	0	2	690.164	223.293
4	0	2	688.855	216.418
4	0	2	687.273	209.582
4	0	2	685.416	202.797
4	0	2	683.283	196.071
4	0	2	680.875	189.415
4	0	2	678.189	182.838
4	0	2	675.225	176.35
4	0	2	671.982	169.96
4	0	2	668.46	163.679
4	0	2	664.657	157.515
4	0	2	660.572	151.478
4	0	2	656.205	145.579
4	0	2	651.554	139.826
4	0	2	646.62	134.23
4	0	2	641.4	128.8
4	0	2	633	120.4
4	0	2	624.6	112
4	0	2	618.114	105.686
4	0	2	611.381	99.792
4	0	2	604.417	94.316
4	0	2	597.241	89.258
4	0	2	589.868	84.615
4	0	2	582.318	80.386
4	0	2	574.606	76.569
4	0	2	566.75	73.163
4	0	2	558.768	70.165
4	0	2	550.676	67.575
4	0	2	542.493	65.391
4	0	2	534.234	63.611
4	0	2	525.919	62.233
4	0	2	517.563	61.257
4	0	2	509.184	60.68
4	0	2	500.8	60.5
4	0	2	500.8	60.5
4	0	2	509.18	60.684
4	0	2	517.546	61.273
4	0	2	525.884	62.268
4	0	2	534.178	63.667
4	0	2	542.412	65.472
4	0	2	550.571	67.681
4	0	2	558.639	70.294
4	0	2	566.6	73.312
4	0	2	574.44	76.735
4	0	2	582.142	80.562
4	0	2	589.691	84.792
4	0	2	597.072	89.427
4	0	2	604.269	94.465
4	0	2	611.266	99.906
4	0	2	618.048	105.752
4	0	2	624.6	112
4	0	2	888.9	376.2
4	0	2	895.121	382.742
4	0	2	900.941	389.513
4	0	2	906.359	396.499
4	0	2	911.377	403.684
4	0	2	915.992	411.052
4	0	2	920.207	418.589
4	0	2	924.02	426.279
4	0	2	927.431	434.106
4	0	2	930.442	442.056
4	0	2	933.05	450.114
4	0	2	935.258	458.263
4	0	2	937.064	466.488
4	0	2	938.469	474.775
4	0	2	939.472	483.108
4	0	2	940.074	491.471
4	0	2	940.275	499.85
4	0	2	940.074	508.229
4	0	2	939.472	516.592
4	0	2	938.469	524.925
4	0	2	937.064	533.212
4	0	2	935.258	541.437
4	0	2	933.05	549.586
4	0	2	930.442	557.644
4	0	2	927.431	565.594
4	0	2	924.02	573.421
4	0	2	920.207	581.111
4	0	2	915.992	588.648
4	0	2	911.377	596.016
4	0	2	906.359	603.201
4	0	2	900.941	610.187
4	0	2	895.121	616.958
4	0	2	888.9	623.5
4	0	2	877.136	635.297
4	0	2	867.145	644.864
4	0	2	858.404	652.615
4	0	2	854.338	655.938
4	0	2	850.388	658.962
4	0	2	846.488	661.74
4	0	2	842.573	664.321
4	0	2	838.577	666.759
4	0	2	834.436	669.105
4	0	2	825.453	673.726
4	0	2	815.1	678.6
4	0	2	815.1	678.6
4	0	2	816.1	668.845
4	0	2	816.549	659.057
4	0	2	816.448	649.263
4	0	2	815.797	639.484
4	0	2	814.596	629.747
4	0	2	812.846	620.075
4	0	2	810.548	610.493
4	0	2	807.7	601.025
4	0	2	804.304	591.695
4	0	2	800.36	582.528
4	0	2	795.868	573.547
4	0	2	790.828	564.778
4	0	2	785.241	556.244
4	0	2	782.243	552.074
4	0	2	779.107	547.971
4	0	2	775.835	543.939
4	0	2	772.427	539.981
4	0	2	768.882	536.1
4	0	2	765.2	532.3
4	0	2	NA	NA
NA	NA	NA	NA	NA
4	0	3	500.8	796.7
4	0	3	641.7	655.8
4	0	3	641.7	655.8
4	0	3	646.471	659.346
4	0	3	651.33	662.709
4	0	3	656.273	665.89
4	0	3	661.296	668.887
4	0	3	666.392	671.702
4	0	3	671.559	674.334
4	0	3	676.791	676.784
4	0	3	682.083	679.05
4	0	3	687.431	681.134
4	0	3	692.83	683.034
4	0	3	698.276	684.752
4	0	3	703.763	686.288
4	0	3	709.288	687.64
4	0	3	714.845	688.809
4	0	3	720.43	689.796
4	0	3	726.038	690.6
4	0	3	731.664	691.221
4	0	3	737.304	691.659
4	0	3	742.953	691.915
4	0	3	748.607	691.988
4	0	3	754.261	691.877
4	0	3	759.909	691.584
4	0	3	765.549	691.109
4	0	3	771.173	690.45
4	0	3	776.779	689.609
4	0	3	782.362	688.584
4	0	3	787.916	687.377
4	0	3	793.437	685.988
4	0	3	798.921	684.415
4	0	3	804.362	682.659
4	0	3	809.757	680.721
4	0	3	815.1	678.6
4	0	3	815.1	678.6
4	0	3	813.471	687.537
4	0	3	811.639	696.041
4	0	3	809.575	704.161
4	0	3	807.248	711.945
4	0	3	804.631	719.442
4	0	3	801.693	726.699
4	0	3	798.405	733.765
4	0	3	794.737	740.688
4	0	3	790.661	747.515
4	0	3	786.146	754.296
4	0	3	781.163	761.079
4	0	3	775.683	767.911
4	0	3	769.676	774.841
4	0	3	763.113	781.917
4	0	3	755.964	789.187
4	0	3	748.2	796.7
4	0	3	741.649	802.921
4	0	3	734.869	808.741
4	0	3	727.876	814.159
4	0	3	720.683	819.177
4	0	3	713.308	823.792
4	0	3	705.765	828.007
4	0	3	698.069	831.82
4	0	3	690.236	835.231
4	0	3	682.281	838.242
4	0	3	674.219	840.85
4	0	3	666.066	843.058
4	0	3	657.836	844.864
4	0	3	649.546	846.269
4	0	3	641.21	847.272
4	0	3	632.844	847.874
4	0	3	624.462	848.075
4	0	3	616.082	847.874
4	0	3	607.716	847.272
4	0	3	599.382	846.269
4	0	3	591.094	844.864
4	0	3	582.867	843.058
4	0	3	574.717	840.85
4	0	3	566.659	838.242
4	0	3	558.708	835.231
4	0	3	550.88	831.82
4	0	3	543.189	828.007
4	0	3	535.652	823.792
4	0	3	528.284	819.177
4	0	3	521.099	814.159
4	0	3	514.113	808.741
4	0	3	507.342	802.921
4	0	3	500.8	796.7
4	0	3	NA	NA
NA	NA	NA	NA	NA
4	0	4	641.7	655.8
4	0	4	765.2	532.3
4	0	4	765.2	532.3
4	0	4	768.882	536.1
4	0	4	772.427	539.981
4	0	4	775.835	543.939
4	0	4	779.107	547.971
4	0	4	782.243	552.074
4	0	4	785.241	556.244
4	0	4	790.828	564.778
4	0	4	795.868	573.547
4	0	4	800.36	582.528
4	0	4	804.304	591.695
4	0	4	807.7	601.025
4	0	4	810.548	610.493
4	0	4	812.846	620.075
4	0	4	814.596	629.747
4	0	4	815.797	639.484
4	0	4	816.448	649.263
4	0	4	816.549	659.057
4	0	4	816.1	668.845
4	0	4	815.1	678.6
4	0	4	815.1	678.6
4	0	4	809.757	680.721
4	0	4	804.362	682.659
4	0	4	798.921	684.415
4	0	4	793.437	685.988
4	0	4	787.916	687.377
4	0	4	782.362	688.584
4	0	4	776.779	689.609
4	0	4	771.173	690.45
4	0	4	765.549	691.109
4	0	4	759.909	691.584
4	0	4	754.261	691.877
4	0	4	748.607	691.988
4	0	4	742.953	691.915
4	0	4	737.304	691.659
4	0	4	731.664	691.221
4	0	4	726.038	690.6
4	0	4	720.43	689.796
4	0	4	714.845	688.809
4	0	4	709.288	687.64
4	0	4	703.763	686.288
4	0	4	698.276	684.752
4	0	4	692.83	683.034
4	0	4	687.431	681.134
4	0	4	682.083	679.05
4	0	4	676.791	676.784
4	0	4	671.559	674.334
4	0	4	666.392	671.702
4	0	4	661.296	668.887
4	0	4	656.273	665.89
4	0	4	651.33	662.709
4	0	4	646.471	659.346
4	0	4	641.7	655.8
4	0	4	NA	NA
NA	NA	NA	NA	NA
4	0	5	359.9	655.7
4	0	5	500.8	796.7
4	0	5	500.8	796.7
4	0	5	494.257	802.922
4	0	5	487.482	808.744
4	0	5	480.491	814.167
4	0	5	473.299	819.189
4	0	5	465.922	823.812
4	0	5	458.374	828.034
4	0	5	450.672	831.856
4	0	5	442.831	835.278
4	0	5	434.867	838.299
4	0	5	426.794	840.92
4	0	5	418.628	843.14
4	0	5	410.385	844.959
4	0	5	402.08	846.377
4	0	5	393.729	847.394
4	0	5	385.347	848.01
4	0	5	376.95	848.225
4	0	5	368.553	848.038
4	0	5	360.171	847.45
4	0	5	351.82	846.461
4	0	5	343.515	845.069
4	0	5	335.272	843.276
4	0	5	327.106	841.081
4	0	5	319.033	838.484
4	0	5	311.069	835.484
4	0	5	303.228	832.083
4	0	5	295.526	828.279
4	0	5	287.978	824.073
4	0	5	280.601	819.464
4	0	5	273.409	814.452
4	0	5	266.418	809.038
4	0	5	259.643	803.22
4	0	5	253.1	797
4	0	5	245.894	790.085
4	0	5	239.155	783.3
4	0	5	232.87	776.603
4	0	5	227.025	769.953
4	0	5	221.606	763.309
4	0	5	216.601	756.63
4	0	5	211.995	749.874
4	0	5	207.775	743
4	0	5	203.928	735.967
4	0	5	200.44	728.732
4	0	5	197.298	721.256
4	0	5	194.488	713.497
4	0	5	191.996	705.413
4	0	5	189.81	696.963
4	0	5	187.916	688.106
4	0	5	186.3	678.8
4	0	5	186.3	678.8
4	0	5	191.635	680.903
4	0	5	197.024	682.824
4	0	5	202.463	684.564
4	0	5	207.947	686.121
4	0	5	213.47	687.497
4	0	5	219.028	688.691
4	0	5	224.616	689.703
4	0	5	230.23	690.533
4	0	5	235.863	691.181
4	0	5	241.513	691.646
4	0	5	247.173	691.93
4	0	5	252.838	692.031
4	0	5	258.505	691.95
4	0	5	264.168	691.687
4	0	5	269.822	691.241
4	0	5	275.462	690.613
4	0	5	281.084	689.802
4	0	5	286.683	688.808
4	0	5	292.254	687.632
4	0	5	297.791	686.274
4	0	5	303.291	684.732
4	0	5	308.748	683.008
4	0	5	314.157	681.101
4	0	5	319.514	679.011
4	0	5	324.814	676.738
4	0	5	330.051	674.282
4	0	5	335.222	671.643
4	0	5	340.321	668.821
4	0	5	345.343	665.816
4	0	5	350.283	662.627
4	0	5	355.137	659.255
4	0	5	359.9	655.7
4	0	5	NA	NA
NA	NA	NA	NA	NA
4	0	6	765.2	532.3
4	0	6	771.42	525.759
4	0	6	777.237	518.991
4	0	6	782.65	512.011
4	0	6	787.659	504.833
4	0	6	792.266	497.474
4	0	6	796.47	489.947
4	0	6	800.271	482.269
4	0	6	803.669	474.455
4	0	6	806.664	466.519
